Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
2,15.1289,15.1864,11.3449,0.00863213,0.505968,0.508307,3.72442,6.20118e-05,3.6882,3.74571,9.61842,0.00831861,0.180143,0.182481,2.85598,3.41406e-06,, , 0.541289,6.59864,0.293982,15.1163,9.97854,9.61842,0.00831861,0.0155217,0.214228,0.129148,0.0192473,0.00853657,0.640836,2.85598,3.41406e-06,0.920125
3,4.21141,4.23652,7.27122,0.0116143,0.169638,0.172171,2.69727,0.00017642,0.897225,0.922329,6.41305,0.0109872,0.0659955,0.0685285,0.967741,2.02058e-05,, , 0.24175,1.44982,0.127988,5.23262,3.22804,6.41305,0.0109872,0.0293457,0.0846838,0.0417726,0.00806769,0.00755516,0.204585,0.967741,2.02058e-05,1.73961
4,6.18553,6.24221,7.76538,0.036331,0.275533,0.280037,5.48949,0.000160162,1.11154,1.16822,6.41456,0.0350769,0.133023,0.137526,2.03148,3.26537e-05,, , 0.48202,1.54823,0.249511,8.74862,4.6985,6.41456,0.0350769,0.0584488,0.17814,0.0761984,0.016211,0.0118465,0.284231,2.03148,3.26537e-05,3.46485
5,1.53326,1.55412,7.03641,0.0656286,0.0883311,0.0899661,7.6476,0.000242748,0.277557,0.298413,5.50059,0.0631203,0.0487752,0.0504101,0.733769,9.18269e-05,, , 0.177213,0.307138,0.0916197,6.2831,1.66101,5.50059,0.0631203,0.116473,0.0692053,0.024022,0.00595804,0.017688,0.0855392,0.733769,9.18269e-05,6.90454
6,2.44585,2.48988,8.43968,0.166796,0.150724,0.15376,15.3127,0.00114892,0.449125,0.493153,5.50231,0.161779,0.0967153,0.0997513,1.48531,0.00103073,, , 0.351759,0.409594,0.180924,11.9572,2.76803,5.50231,0.161779,0.232886,0.137739,0.0467762,0.0119513,0.0313899,0.125166,1.48531,0.00103073,13.8055
7,0.470101,0.471243,9.57558,0.171211,0.0298448,0.0301564,49.3662,0.000233577,0.385863,0.387005,0.0130841,0.154125,0.0165191,0.0168307,0.203444,1.6353e-05,, , 0.0100852,0.757676,0.00510665,12.0326,0.287717,0.0130841,0.154125,0.827824,0.013837,0.0183357,0.0011771,0.107445,0.0520212,0.203444,1.6353e-05,49.0734
8,0.0286251,0.0287616,0.0180436,0.000943587,0.000539232,0.000545323,0.0602466,3.76543e-07,0.0019891,0.0021256,0.00207272,0.000922732,8.73793e-05,9.34702e-05,0.000227484,1.11377e-07,, , 0.00128099,0.00218914,0.000644581,0.0803593,0.0212412,0.00207272,0.000922732,0.00101147,7.36345e-05,8.89254e-05,1.82896e-05,0.000321226,0.00074128,0.000227484,1.11377e-07,0.0599602
Total,37.9638,30.2091,53.2663,0.462164,1.28995,1.23494,84.4042,0.00202789,6.92618,7.01695,34.6944,0.43533,0.556188,0.555621,8.36042,0.00119888,, , 1.87198,11.0806,0.990543,66.3248,24.21,34.6944,0.43533,1.2825,0.708033,0.339823,0.0639539,0.186405,1.4432,8.36042,0.00119888,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12105,0.00820335,1.51287,19.4672,0.0203778,3.75811
